"source file","แฟ้มต้นฉบับ",
"shutter","ชัตเตอร์",
"shutter speed","ความเร็วชัตเตอร์",
"focal length","ทางยาวโฟกัส",
"aperture","รูรับแสง",
"aperture value","ค่ารูรับแสง",
"exposure time","ช่วงเวลารับแสง","ช่วงเวลาที่ชัตเตอร์ของกล้องถ่ายรูปเปิดรับแสง"
"exposure mode","โหมดการรับแสง","โหมดการรับแสงของกล้องถ่ายรูป"
"exposure bias value","ค่าชดเชยแสง","ตรงกับ EV ในกล้องถ่ายรูป"
"f-number","ขนาดรูหน้ากล้อง","คล้ายกับ aperture value"
"white balance","ปรับสมดุลโทนสี","ชดเชยโทนสีด้วยการเพิ่ม-ลดแสงสีขาว"
"digital zoom ratio","อัตราขยายดิจิทัล","อัตราขยายของกล้องถ่ายรูปดิจิทัล นอกเหนือจากการขยายด้วยเลนส์"
"metering mode","วิธีวัดแสง","การวัดแสงของกล้องถ่ายรูป"
"ISO speed ratings","ความไวแสงตามมาตรฐาน ISO","ความไวแสงของฟิล์มหรือ CCD ของกล้องถ่ายรูป"
"Congo","คองโก","สาธารณรัฐประชาธิปไตยคองโก (Democratic Republic of Congo)"
"badbox","บ็อกซ์ไม่เหมาะสม",
"help agent",,
"moniker","มอนิเกอร์","ชื่อสำหรับอ้างอิง object ใน bonobo"
"scheme",,
"Thunderstorm","พายุฟ้าคะนอง",
"cloudy","มีเมฆ (พยากรณ์อากาศ)",
"drizzle","ฝนละออง (ศัพท์อุตุนิยมวิทยา)",
"rain shower","ฝนซู่",
"freezing rain","ฝนเยือกแข็ง",
"Format Paintbrush","คัดลอกรูปแบบ",
"Extended Tips","คำแนะนำแบบเต็ม",
"small capital","ตัวพิมพ์ใหญ่ขนาดเล็ก",
"news client","โปรแกรมอ่านกลุ่มข่าว",
"solid circle","วงกลมทึบ",
"open circle","วงกลมโปร่ง",
"solid square","สี่เหลี่ยมทึบ",
"Afar",,
"Abkhazian",,
"Avestan",,
"Akan",,
"Aragonese",,
"Asturian",,
"Avaric",,
"Aymara",,
"Bislama",,
"Bambara",,
"Breton",,
"Chechen","ชาวเชเชน, ภาษาเชเชน",
"Chamorro",,
"Ubuntu","อูบุนตู, อูบูนทู","Officially, it's "oo-BOON-too", ชุดเผยแพร่ลีนุกซ์ที่มีรากฐานมาจากชุดเผยแพร่เดเบียน"
"Linux distribution","ชุดเผยแพร่ลีนุกซ์",
"debian distribution","ชุดเผยแพร่เดเบียน",
"Conventions","ระเบียบแบบแผน","ในคู่มือส่วนใหญ่จะมีรายละเอียดเกี่ยวกับการใช้ตัวพิมพ์
ที่ไม่เหมือนกันเพื่อที่จะไห้อ่านได้ง่ายขึ้น "
"codecs","ตัวถอด/ลงรหัส",
"main repository","คลังแพกเกจหลัก","ในชุดเผยแพร่ของอูบุนตูผู้ใช้สามารถดาวน์โหลดโปรแกรมจาก 4 แหล่งข้อมูลอันแรกคือ แหล่งข้อมูลหลัก"
"restricted repository","คลังแพ็กเกจจำกัด","ในอูบันตูมี4แหล่งข้อมูลอันที่2คือแหล่งข้อมูลจำกัดที่มีความสำคัญต่อชุดเผยแพร่ของอูบันตูแต่ทีมของอูบัน"
"universe repository","แหล่งข้อมูลทั่วไป","ในอูบันตูแหล่งข้อมูลที่ 3 นี้จะประกอบด้วยโปรแกรมเสรีที่หาได้ทั่วไป
โปรแกรมเหล่านี่ไดรับการสนันสนุนจ"
"multiverse repository","คลังแพกเกจไม่เสรี","ในอูบุนตูแหล่งที่ 4 นี้จะประกอบด้วยโปรแกรมที่มีลิขสิทธ์ ผู้ใช้ต้องศึกษาเงื่อนไขการใช้งานเอง"
"Maine","เมน","ชื่อรัฐของสหรัฐอเมริกา"
"Kentucky","เคนทักกี","ชื่อรัฐของสหรัฐอเมริกา"
"Indiana","อินดีแอนา","ชื่อรัฐของสหรัฐอเมริกา"
"Oceania","โอเชียเนีย","ทวีปออสเตรเลียและหมู่เกาะในมหาสมุทรแปซิฟิก"
"Europe","ยุโรป",
"Swiss","ภาษาสวิส",
"Africa","แอฟริกา",
"Cote d"Ivoire","โกตดิวัวร์","สาธารณรัฐโกตดิวัวร์ (Republic of C&#244;te d&#8217;Ivoire)"
"Ashmore and Cartier Islands","เกาะแอชมอร์และเกาะคาร์เทียร์","ดินแดนของออสเตรเลีย"
"Bophuthatswana","โบพูทัตสวานา","ดินแดนปกครองตนเองของสาธารณรัฐแอฟริกาใต้"
"British Antarctic Territory","บริติชแอนตาร์กติกเทร์ริทอรี","ดินแดนของสหราชอาณาจักร"
"British Indian Ocean Territory","บริติชอินเดียนโอเชียนเทร์ริทอรี","ดินแดนของสหราชอาณาจักร"
"Canary Islands","หมู่เกาะคะเนรี","ดินแดนปกครองตนเองของสเปน"
